forecast_date,target,target_end_date,location,type,quantile,value
4/30/23,May WNV neuroinvasive disease cases,5/31/23,Alabama,quantile,0.01,0
4/30/23,May WNV neuroinvasive disease cases,5/31/23,Alabama,quantile,0.025,0
4/30/23,May WNV neuroinvasive disease cases,5/31/23,Alabama,quantile,0.05,0
4/30/23,May WNV neuroinvasive disease cases,5/31/23,Alabama,quantile,0.1,0
4/30/23,May WNV neuroinvasive disease cases,5/31/23,Alabama,quantile,0.15,0
4/30/23,May WNV neuroinvasive disease cases,5/31/23,Alabama,quantile,0.2,0
4/30/23,May WNV neuroinvasive disease cases,5/31/23,Alabama,quantile,0.25,0
4/30/23,May WNV neuroinvasive disease cases,5/31/23,Alabama,quantile,0.3,0
4/30/23,May WNV neuroinvasive disease cases,5/31/23,Alabama,quantile,0.35,0
4/30/23,May WNV neuroinvasive disease cases,5/31/23,Alabama,quantile,0.4,0
4/30/23,May WNV neuroinvasive disease cases,5/31/23,Alabama,quantile,0.45,0
4/30/23,May WNV neuroinvasive disease cases,5/31/23,Alabama,quantile,0.5,0
4/30/23,May WNV neuroinvasive disease cases,5/31/23,Alabama,quantile,0.55,0
4/30/23,May WNV neuroinvasive disease cases,5/31/23,Alabama,quantile,0.6,0
4/30/23,May WNV neuroinvasive disease cases,5/31/23,Alabama,quantile,0.65,0
4/30/23,May WNV neuroinvasive disease cases,5/31/23,Alabama,quantile,0.7,0
4/30/23,May WNV neuroinvasive disease cases,5/31/23,Alabama,quantile,0.75,0
4/30/23,May WNV neuroinvasive disease cases,5/31/23,Alabama,quantile,0.8,0
4/30/23,May WNV neuroinvasive disease cases,5/31/23,Alabama,quantile,0.85,0
4/30/23,May WNV neuroinvasive disease cases,5/31/23,Alabama,quantile,0.9,0.1
4/30/23,May WNV neuroinvasive disease cases,5/31/23,Alabama,quantile,0.95,1
4/30/23,May WNV neuroinvasive disease cases,5/31/23,Alabama,quantile,0.975,1
4/30/23,May WNV neuroinvasive disease cases,5/31/23,Alabama,quantile,0.99,1
4/30/23,June WNV neuroinvasive disease cases,6/30/23,Alabama,quantile,0.01,0
4/30/23,June WNV neuroinvasive disease cases,6/30/23,Alabama,quantile,0.025,0
