"forecast_date","target","target_end_date","location","type","quantile","value"
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Alabama","quantile",0.01,0
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Alabama","quantile",0.025,0
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Alabama","quantile",0.05,0
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Alabama","quantile",0.1,0
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Alabama","quantile",0.15,0.046
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Alabama","quantile",0.2,0.266
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Alabama","quantile",0.25,0.405
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Alabama","quantile",0.3,0.549
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Alabama","quantile",0.35,0.633
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Alabama","quantile",0.4,0.935
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Alabama","quantile",0.45,1.151
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Alabama","quantile",0.5,1.306
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Alabama","quantile",0.55,1.834
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Alabama","quantile",0.6,2.014
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Alabama","quantile",0.65,2.163
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Alabama","quantile",0.7,2.324
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Alabama","quantile",0.75,2.444
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Alabama","quantile",0.8,2.647
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Alabama","quantile",0.85,2.818
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Alabama","quantile",0.9,3.001
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Alabama","quantile",0.95,3.691
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Alabama","quantile",0.975,4.391
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Alabama","quantile",0.99,4.915
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Arkansas","quantile",0.01,0
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Arkansas","quantile",0.025,0
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Arkansas","quantile",0.05,0
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Arkansas","quantile",0.1,0
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Arkansas","quantile",0.15,0.107
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Arkansas","quantile",0.2,0.243
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Arkansas","quantile",0.25,0.329
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Arkansas","quantile",0.3,0.418
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Arkansas","quantile",0.35,0.47
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Arkansas","quantile",0.4,0.656
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Arkansas","quantile",0.45,0.789
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Arkansas","quantile",0.5,0.885
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Arkansas","quantile",0.55,1.211
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Arkansas","quantile",0.6,1.322
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Arkansas","quantile",0.65,1.414
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Arkansas","quantile",0.7,1.513
"2023-08-31","October WNV neuroinvasive disease cases",2023-10-31,"Arkansas","quantile",0.75,1.587
