location,forecast_date,target_end_date,target,type,quantile,value
Alabama,2023-08-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.01,0
Alabama,2023-08-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.025,0
Alabama,2023-08-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.05,0
Alabama,2023-08-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.1,0
Alabama,2023-08-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.15,0
Alabama,2023-08-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.2,0
Alabama,2023-08-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.25,0
Alabama,2023-08-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.3,1
Alabama,2023-08-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.35,1
Alabama,2023-08-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.4,2
Alabama,2023-08-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.45,3
Alabama,2023-08-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.5,3
Alabama,2023-08-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.55,3
Alabama,2023-08-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.6,4
Alabama,2023-08-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.65,4
Alabama,2023-08-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.7,5
Alabama,2023-08-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.75,6
Alabama,2023-08-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.8,7
Alabama,2023-08-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.85,9
Alabama,2023-08-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.9,11
Alabama,2023-08-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.95,13
Alabama,2023-08-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.975,16
Alabama,2023-08-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.99,18
Alabama,2023-08-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.01,0
Alabama,2023-08-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.025,0
Alabama,2023-08-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.05,0
Alabama,2023-08-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.1,0
Alabama,2023-08-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.15,0
Alabama,2023-08-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.2,0
Alabama,2023-08-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.25,0
Alabama,2023-08-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.3,0
Alabama,2023-08-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.35,0
Alabama,2023-08-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.4,0
Alabama,2023-08-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.45,0
Alabama,2023-08-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.5,1
Alabama,2023-08-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.55,1
Alabama,2023-08-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.6,1
Alabama,2023-08-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.65,2
Alabama,2023-08-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.7,3
Alabama,2023-08-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.75,3
Alabama,2023-08-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.8,4
Alabama,2023-08-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.85,5
Alabama,2023-08-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.9,6
Alabama,2023-08-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.95,8
Alabama,2023-08-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.975,9
Alabama,2023-08-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.99,11
Alabama,2023-08-31,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.01,0
Alabama,2023-08-31,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.025,0
Alabama,2023-08-31,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.05,0
Alabama,2023-08-31,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.1,0
Alabama,2023-08-31,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.15,0
Alabama,2023-08-31,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.2,0
Alabama,2023-08-31,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.25,0
Alabama,2023-08-31,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.3,0
Alabama,2023-08-31,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.35,0
Alabama,2023-08-31,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.4,0
Alabama,2023-08-31,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.45,0
Alabama,2023-08-31,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.5,0
Alabama,2023-08-31,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.55,0
Alabama,2023-08-31,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.6,0
Alabama,2023-08-31,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.65,0
Alabama,2023-08-31,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.7,0
Alabama,2023-08-31,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.75,0
Alabama,2023-08-31,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.8,1
Alabama,2023-08-31,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.85,1
Alabama,2023-08-31,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.9,2
Alabama,2023-08-31,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.95,2
Alabama,2023-08-31,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.975,3
Alabama,2023-08-31,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.99,4
Alabama,2023-08-31,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.01,0
Alabama,2023-08-31,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.025,0
Alabama,2023-08-31,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.05,0
Alabama,2023-08-31,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.1,0
Alabama,2023-08-31,2023-12-31,December WNV neuroinvasive disease cases,quantile,0.15,0
