location,forecast_date,target_end_date,target,type,quantile,value
Alabama,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.01,0
Alabama,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.025,0
Alabama,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.05,0
Alabama,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.1,0
Alabama,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.15,0
Alabama,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.2,0
Alabama,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.25,0
Alabama,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.3,1
Alabama,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.35,1
Alabama,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.4,1
Alabama,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.45,1
Alabama,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.5,1
Alabama,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.55,2
Alabama,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.6,2
Alabama,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.65,2
Alabama,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.7,2
Alabama,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.75,3
Alabama,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.8,3
Alabama,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.85,4
Alabama,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.9,4
Alabama,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.95,5
Alabama,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.975,6
Alabama,2023-04-30,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.99,7
Alabama,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.01,0
Alabama,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.025,0
Alabama,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.05,0
Alabama,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.1,0
Alabama,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.15,1
Alabama,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.2,1
Alabama,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.25,2
Alabama,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.3,2
Alabama,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.35,3
Alabama,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.4,3
Alabama,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.45,4
Alabama,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.5,4
Alabama,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.55,5
Alabama,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.6,5
Alabama,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.65,6
Alabama,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.7,7
Alabama,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.75,8
Alabama,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.8,9
Alabama,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.85,10
Alabama,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.9,11
Alabama,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.95,13
Alabama,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.975,16
Alabama,2023-04-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.99,18
Alabama,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.01,0
Alabama,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.025,0
Alabama,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.05,0
Alabama,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.1,1
Alabama,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.15,1
Alabama,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.2,2
Alabama,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.25,3
Alabama,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.3,3
Alabama,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.35,4
Alabama,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.4,5
Alabama,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.45,5
Alabama,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.5,6
Alabama,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.55,7
Alabama,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.6,8
Alabama,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.65,9
Alabama,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.7,10
Alabama,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.75,11
Alabama,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.8,12
Alabama,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.85,14
Alabama,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.9,16
Alabama,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.95,19
Alabama,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.975,22
Alabama,2023-04-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.99,26
Alabama,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.01,0
Alabama,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.025,0
Alabama,2023-04-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.05,0
