location,forecast_date,target_end_date,target,type,quantile,value
Alabama,2023-06-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.01,0
Alabama,2023-06-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.025,0
Alabama,2023-06-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.05,0
Alabama,2023-06-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.1,0.3735140651464463
Alabama,2023-06-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.15,0.5246417433023453
Alabama,2023-06-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.2,0.5635688304901123
Alabama,2023-06-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.25,0.5986927598714828
Alabama,2023-06-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.3,0.6115773022174835
Alabama,2023-06-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.35,0.6190727055072784
Alabama,2023-06-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.4,0.634305214881897
Alabama,2023-06-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.45,0.6834010541439056
Alabama,2023-06-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.5,0.7145392000675201
Alabama,2023-06-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.55,0.7463056385517121
Alabama,2023-06-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.6,0.7947240471839905
Alabama,2023-06-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.65,0.8326825797557833
Alabama,2023-06-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.7,0.9174011170864104
Alabama,2023-06-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.75,0.9425894767045976
Alabama,2023-06-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.8,0.9888691902160645
Alabama,2023-06-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.85,0.9993065476417542
Alabama,2023-06-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.9,1.2732501029968266
Alabama,2023-06-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.95,1.3648880004882813
Alabama,2023-06-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.975,1.4265691518783568
Alabama,2023-06-30,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.99,1.4707199525833132
Alabama,2023-06-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.01,0
Alabama,2023-06-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.025,0.2196290768682957
Alabama,2023-06-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.05,0.5630021631717682
Alabama,2023-06-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.1,0.8885049402713776
Alabama,2023-06-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.15,0.900480204820633
Alabama,2023-06-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.2,0.9382939457893372
Alabama,2023-06-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.25,0.9651961475610732
Alabama,2023-06-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.3,0.9958863973617552
Alabama,2023-06-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.35,1.0264141321182252
Alabama,2023-06-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.4,1.0356636762619018
Alabama,2023-06-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.45,1.0559303402900695
Alabama,2023-06-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.5,1.1334496140480042
Alabama,2023-06-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.55,1.142209094762802
Alabama,2023-06-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.6,1.1761037826538083
Alabama,2023-06-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.65,1.1931844294071197
Alabama,2023-06-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.7,1.2316286444664002
Alabama,2023-06-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.75,1.3401714265346527
Alabama,2023-06-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.8,1.3563621997833253
Alabama,2023-06-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.85,1.391867959499359
Alabama,2023-06-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.9,1.4308070063591003
Alabama,2023-06-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.95,1.7782391667366026
Alabama,2023-06-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.975,1.927593180537223
Alabama,2023-06-30,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.99,1.9852900552749635
Alabama,2023-06-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.01,0.0039851582050323
Alabama,2023-06-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.025,0.1611609309911728
Alabama,2023-06-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.05,0.1820951968431473
Alabama,2023-06-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.1,0.6282674551010132
Alabama,2023-06-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.15,0.6795844614505768
Alabama,2023-06-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.2,0.76128249168396
Alabama,2023-06-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.25,0.803244024515152
Alabama,2023-06-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.3,0.8227877914905548
Alabama,2023-06-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.35,0.8409792184829712
Alabama,2023-06-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.4,0.8847813606262207
Alabama,2023-06-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.45,0.8954472243785858
Alabama,2023-06-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.5,0.9045619070529938
Alabama,2023-06-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.55,0.9295929670333862
Alabama,2023-06-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.6,0.949209463596344
Alabama,2023-06-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.65,1.032081800699234
Alabama,2023-06-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.7,1.0783921241760253
Alabama,2023-06-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.75,1.1319403052330017
Alabama,2023-06-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.8,1.1329113721847537
