location,forecast_date,target_end_date,target,type,quantile,value
Alabama,2023-05-31,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.01,0
Alabama,2023-05-31,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.025,0
Alabama,2023-05-31,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.05,0
Alabama,2023-05-31,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.1,0
Alabama,2023-05-31,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.15,0
Alabama,2023-05-31,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.2,0
Alabama,2023-05-31,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.25,0
Alabama,2023-05-31,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.3,0
Alabama,2023-05-31,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.35,0
Alabama,2023-05-31,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.4,0
Alabama,2023-05-31,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.45,0
Alabama,2023-05-31,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.5,0
Alabama,2023-05-31,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.55,0
Alabama,2023-05-31,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.6,0.0181493215994857
Alabama,2023-05-31,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.65,0.0516818114815908
Alabama,2023-05-31,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.7,0.0560771518627936
Alabama,2023-05-31,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.75,0.0900128735160142
Alabama,2023-05-31,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.8,0.1325756103984683
Alabama,2023-05-31,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.85,0.1544854012261818
Alabama,2023-05-31,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.9,0.2360102355953848
Alabama,2023-05-31,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.95,0.7989278299768512
Alabama,2023-05-31,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.975,0.9421602462464796
Alabama,2023-05-31,2023-06-30,June WNV neuroinvasive disease cases,quantile,0.99,0.9597179746742348
Alabama,2023-05-31,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.01,3.637627341023976
Alabama,2023-05-31,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.025,3.814803684170306
Alabama,2023-05-31,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.05,3.956319642989422
Alabama,2023-05-31,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.1,4.140538804421559
Alabama,2023-05-31,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.15,4.514905323355428
Alabama,2023-05-31,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.2,4.606157775728208
Alabama,2023-05-31,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.25,4.702194768365871
Alabama,2023-05-31,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.3,4.821476031139025
Alabama,2023-05-31,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.35,4.85253121970695
Alabama,2023-05-31,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.4,4.891412788089082
Alabama,2023-05-31,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.45,4.908518991059029
Alabama,2023-05-31,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.5,4.916294149790266
Alabama,2023-05-31,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.55,4.926694330179775
Alabama,2023-05-31,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.6,5.117494318831001
Alabama,2023-05-31,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.65,5.17676437890106
Alabama,2023-05-31,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.7,5.312899507831134
Alabama,2023-05-31,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.75,5.383582563075168
Alabama,2023-05-31,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.8,5.445360711461325
Alabama,2023-05-31,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.85,5.655220849684327
Alabama,2023-05-31,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.9,5.823993661448253
Alabama,2023-05-31,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.95,6.3360650378394885
Alabama,2023-05-31,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.975,6.583345151666875
Alabama,2023-05-31,2023-07-31,July WNV neuroinvasive disease cases,quantile,0.99,6.724553397781733
Alabama,2023-05-31,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.01,0
Alabama,2023-05-31,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.025,0
Alabama,2023-05-31,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.05,0.4677739952619102
Alabama,2023-05-31,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.1,0.5737918435000839
Alabama,2023-05-31,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.15,0.8144371816540485
Alabama,2023-05-31,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.2,0.8535073565387117
Alabama,2023-05-31,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.25,1.0053121421186084
Alabama,2023-05-31,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.3,1.0278229083875616
Alabama,2023-05-31,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.35,1.0673849653514078
Alabama,2023-05-31,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.4,1.1335777600497356
Alabama,2023-05-31,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.45,1.1635183342580977
Alabama,2023-05-31,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.5,1.1953329653539386
Alabama,2023-05-31,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.55,1.2111305991172618
Alabama,2023-05-31,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.6,1.2338602076452845
Alabama,2023-05-31,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.65,1.3334612538436166
Alabama,2023-05-31,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.7,1.3483944725147083
Alabama,2023-05-31,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.75,1.4144793416788188
Alabama,2023-05-31,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.8,1.4438989570308831
Alabama,2023-05-31,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.85,1.4556411050329785
Alabama,2023-05-31,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.9,1.6060727502218726
Alabama,2023-05-31,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.95,2.2165670034964977
Alabama,2023-05-31,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.975,2.305744514258028
Alabama,2023-05-31,2023-08-31,August WNV neuroinvasive disease cases,quantile,0.99,2.447914093532097
Alabama,2023-05-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.01,0
Alabama,2023-05-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.025,0
Alabama,2023-05-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.05,0.0786806645345343
Alabama,2023-05-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.1,0.0952361623856258
Alabama,2023-05-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.15,0.1316153475008224
Alabama,2023-05-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.2,0.406067141562518
Alabama,2023-05-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.25,0.4609921316743003
Alabama,2023-05-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.3,0.5580738825933539
Alabama,2023-05-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.35,0.5613229367150284
Alabama,2023-05-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.4,0.5818606527415402
Alabama,2023-05-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.45,0.6454932449146797
Alabama,2023-05-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.5,0.7278153034895738
Alabama,2023-05-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.55,0.7970565191434654
Alabama,2023-05-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.6,0.8366102687978463
Alabama,2023-05-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.65,0.8579262920157463
Alabama,2023-05-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.7,0.8900385306015745
Alabama,2023-05-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.75,0.9230604021466612
Alabama,2023-05-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.8,1.004948290001543
Alabama,2023-05-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.85,1.0761498344234477
Alabama,2023-05-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.9,1.2535029932244164
Alabama,2023-05-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.95,1.795062623155821
Alabama,2023-05-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.975,1.9568941844298615
Alabama,2023-05-31,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.99,2.0045881922010413
Alabama,2023-05-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.01,0
Alabama,2023-05-31,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.025,0
