location,forecast_date,target_end_date,target,type,quantile,value
Alabama,2023-09-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.01,0
Alabama,2023-09-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.025,0
Alabama,2023-09-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.05,0
Alabama,2023-09-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.1,0.0507907874882221
Alabama,2023-09-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.15,0.1682928502559662
Alabama,2023-09-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.2,0.3309839069843292
Alabama,2023-09-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.25,0.4394745528697967
Alabama,2023-09-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.3,0.4860925525426864
Alabama,2023-09-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.35,0.5203601568937302
Alabama,2023-09-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.4,0.5384893417358398
Alabama,2023-09-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.45,0.6236947536468506
Alabama,2023-09-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.5,0.868432343006134
Alabama,2023-09-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.55,0.9501488983631134
Alabama,2023-09-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.6,1.0777720928192138
Alabama,2023-09-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.65,1.2719172894954682
Alabama,2023-09-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.7,1.2828457593917846
Alabama,2023-09-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.75,1.362884670495987
Alabama,2023-09-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.8,1.5373842239379885
Alabama,2023-09-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.85,1.8326659977436064
Alabama,2023-09-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.9,2.1134156465530403
Alabama,2023-09-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.95,3.526791965961456
Alabama,2023-09-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.975,4.841943681240074
Alabama,2023-09-30,2023-09-30,September WNV neuroinvasive disease cases,quantile,0.99,6.3153867387771605
Alabama,2023-09-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.01,0
Alabama,2023-09-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.025,0
Alabama,2023-09-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.05,0
Alabama,2023-09-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.1,0
Alabama,2023-09-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.15,0
Alabama,2023-09-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.2,0
Alabama,2023-09-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.25,0
Alabama,2023-09-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.3,0
Alabama,2023-09-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.35,0.0028009092668071
Alabama,2023-09-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.4,0.0256458401679992
Alabama,2023-09-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.45,0.0504128340631723
Alabama,2023-09-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.5,0.0613027717918157
Alabama,2023-09-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.55,0.1968715950846673
Alabama,2023-09-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.6,0.2389774769544601
Alabama,2023-09-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.65,0.3074188753962517
Alabama,2023-09-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.7,0.4177416563034057
Alabama,2023-09-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.75,0.5996864140033722
Alabama,2023-09-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.8,0.6615089893341065
Alabama,2023-09-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.85,1.1698286890983578
Alabama,2023-09-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.9,1.704229760169985
Alabama,2023-09-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.95,2.1689910173416136
Alabama,2023-09-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.975,2.2820854663848875
Alabama,2023-09-30,2023-10-31,October WNV neuroinvasive disease cases,quantile,0.99,2.715880823135376
Alabama,2023-09-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.01,0
Alabama,2023-09-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.025,0
Alabama,2023-09-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.05,0
Alabama,2023-09-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.1,0
Alabama,2023-09-30,2023-11-30,November WNV neuroinvasive disease cases,quantile,0.15,0
