location,forecast_date,target_end_date,target,type,quantile,value
Alabama,5/31/2023,6/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.01,0
Alabama,5/31/2023,6/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.025,0
Alabama,5/31/2023,6/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.05,0
Alabama,5/31/2023,6/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.1,0
Alabama,5/31/2023,6/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.15,1
Alabama,5/31/2023,6/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.20,2
Alabama,5/31/2023,6/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.25,2
Alabama,5/31/2023,6/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.3,3
Alabama,5/31/2023,6/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.35,4
Alabama,5/31/2023,6/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.4,4
Alabama,5/31/2023,6/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.45,5
Alabama,5/31/2023,6/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.5,6
Alabama,5/31/2023,6/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.55,7
Alabama,5/31/2023,6/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.6,8
Alabama,5/31/2023,6/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.65,9
Alabama,5/31/2023,6/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.7,11
Alabama,5/31/2023,6/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.75,13
Alabama,5/31/2023,6/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.8,15
Alabama,5/31/2023,6/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.85,18
Alabama,5/31/2023,6/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.9,21
Alabama,5/31/2023,6/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.95,28
Alabama,5/31/2023,6/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.975,35
Alabama,5/31/2023,6/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.99,43
Alabama,5/31/2023,7/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.01,0
Alabama,5/31/2023,7/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.025,0
Alabama,5/31/2023,7/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.05,0
Alabama,5/31/2023,7/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.1,0
Alabama,5/31/2023,7/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.15,1
Alabama,5/31/2023,7/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.20,2
Alabama,5/31/2023,7/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.25,2
Alabama,5/31/2023,7/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.3,3
Alabama,5/31/2023,7/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.35,4
Alabama,5/31/2023,7/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.4,4
Alabama,5/31/2023,7/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.45,5
Alabama,5/31/2023,7/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.5,6
Alabama,5/31/2023,7/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.55,7
Alabama,5/31/2023,7/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.6,8
Alabama,5/31/2023,7/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.65,9
Alabama,5/31/2023,7/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.7,11
Alabama,5/31/2023,7/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.75,13
Alabama,5/31/2023,7/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.8,15
Alabama,5/31/2023,7/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.85,18
Alabama,5/31/2023,7/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.9,21
Alabama,5/31/2023,7/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.95,28
Alabama,5/31/2023,7/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.975,35
Alabama,5/31/2023,7/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.99,43
Alabama,5/31/2023,8/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.01,0
Alabama,5/31/2023,8/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.025,0
Alabama,5/31/2023,8/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.05,0
Alabama,5/31/2023,8/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.1,0
Alabama,5/31/2023,8/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.15,1
Alabama,5/31/2023,8/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.20,2
Alabama,5/31/2023,8/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.25,2
Alabama,5/31/2023,8/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.3,3
Alabama,5/31/2023,8/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.35,4
Alabama,5/31/2023,8/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.4,4
Alabama,5/31/2023,8/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.45,5
Alabama,5/31/2023,8/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.5,6
Alabama,5/31/2023,8/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.55,7
Alabama,5/31/2023,8/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.6,8
Alabama,5/31/2023,8/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.65,9
Alabama,5/31/2023,8/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.7,11
Alabama,5/31/2023,8/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.75,13
Alabama,5/31/2023,8/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.8,15
Alabama,5/31/2023,8/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.85,18
Alabama,5/31/2023,8/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.9,21
Alabama,5/31/2023,8/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.95,28
Alabama,5/31/2023,8/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.975,35
Alabama,5/31/2023,8/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.99,43
Alabama,5/31/2023,9/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.01,0
Alabama,5/31/2023,9/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.025,0
Alabama,5/31/2023,9/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.05,0
Alabama,5/31/2023,9/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.1,0
Alabama,5/31/2023,9/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.15,1
Alabama,5/31/2023,9/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.20,2
Alabama,5/31/2023,9/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.25,2
Alabama,5/31/2023,9/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.3,3
Alabama,5/31/2023,9/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.35,4
Alabama,5/31/2023,9/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.4,4
Alabama,5/31/2023,9/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.45,5
Alabama,5/31/2023,9/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.5,6
Alabama,5/31/2023,9/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.55,7
Alabama,5/31/2023,9/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.6,8
Alabama,5/31/2023,9/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.65,9
Alabama,5/31/2023,9/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.7,11
Alabama,5/31/2023,9/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.75,13
Alabama,5/31/2023,9/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.8,15
Alabama,5/31/2023,9/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.85,18
Alabama,5/31/2023,9/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.9,21
Alabama,5/31/2023,9/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.95,28
Alabama,5/31/2023,9/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.975,35
Alabama,5/31/2023,9/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.99,43
Alabama,5/31/2023,10/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.01,0
Alabama,5/31/2023,10/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.025,0
Alabama,5/31/2023,10/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.05,0
Alabama,5/31/2023,10/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.1,0
Alabama,5/31/2023,10/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.15,1
Alabama,5/31/2023,10/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.20,2
Alabama,5/31/2023,10/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.25,2
Alabama,5/31/2023,10/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.3,3
Alabama,5/31/2023,10/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.35,4
Alabama,5/31/2023,10/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.4,4
Alabama,5/31/2023,10/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.45,5
Alabama,5/31/2023,10/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.5,6
Alabama,5/31/2023,10/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.55,7
Alabama,5/31/2023,10/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.6,8
Alabama,5/31/2023,10/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.65,9
Alabama,5/31/2023,10/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.7,11
Alabama,5/31/2023,10/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.75,13
Alabama,5/31/2023,10/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.8,15
Alabama,5/31/2023,10/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.85,18
Alabama,5/31/2023,10/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.9,21
Alabama,5/31/2023,10/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.95,28
Alabama,5/31/2023,10/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.975,35
Alabama,5/31/2023,10/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.99,43
Alabama,5/31/2023,11/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.01,0
Alabama,5/31/2023,11/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.025,0
Alabama,5/31/2023,11/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.05,0
Alabama,5/31/2023,11/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.1,0
Alabama,5/31/2023,11/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.15,1
Alabama,5/31/2023,11/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.20,2
Alabama,5/31/2023,11/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.25,2
Alabama,5/31/2023,11/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.3,3
Alabama,5/31/2023,11/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.35,4
Alabama,5/31/2023,11/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.4,4
Alabama,5/31/2023,11/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.45,5
Alabama,5/31/2023,11/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.5,6
Alabama,5/31/2023,11/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.55,7
Alabama,5/31/2023,11/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.6,8
Alabama,5/31/2023,11/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.65,9
Alabama,5/31/2023,11/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.7,11
Alabama,5/31/2023,11/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.75,13
Alabama,5/31/2023,11/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.8,15
Alabama,5/31/2023,11/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.85,18
Alabama,5/31/2023,11/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.9,21
Alabama,5/31/2023,11/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.95,28
Alabama,5/31/2023,11/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.975,35
Alabama,5/31/2023,11/30/2023,Monthly WNV neuroinvasive disease cases,quantile,0.99,43
Alabama,5/31/2023,12/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.01,0
Alabama,5/31/2023,12/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.025,0
Alabama,5/31/2023,12/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.05,0
Alabama,5/31/2023,12/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.1,0
Alabama,5/31/2023,12/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.15,1
Alabama,5/31/2023,12/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.20,2
Alabama,5/31/2023,12/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.25,2
Alabama,5/31/2023,12/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.3,3
Alabama,5/31/2023,12/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.35,4
Alabama,5/31/2023,12/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.4,4
Alabama,5/31/2023,12/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.45,5
Alabama,5/31/2023,12/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.5,6
Alabama,5/31/2023,12/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.55,7
Alabama,5/31/2023,12/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.6,8
Alabama,5/31/2023,12/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.65,9
Alabama,5/31/2023,12/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.7,11
Alabama,5/31/2023,12/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.75,13
Alabama,5/31/2023,12/31/2023,Monthly WNV neuroinvasive disease cases,quantile,0.8,15
